position_id,wk_file,wk_rank,wr_file,wr_rank,bk_file,bk_rank,wk_square,wr_square,bk_square,fen,target_raw,target_depth,target_bucket,bk_edge_dist,bk_corner_dist,bk_center_dist,wk_bk_chebyshev,wr_bk_manhattan,wk_wr_chebyshev,wk_bk_euclidean,wr_bk_euclidean,wr_bk_aligned,wk_support_close,bk_on_edge,bk_in_corner
11337,3,2,7,4,2,8,c2,g4,b8,1k6/8/8/8/6R1/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,6,9,4,6.082762530298219,6.4031242374328485,0,0,1,0
11338,3,2,7,5,5,1,c2,g5,e1,8/8/8/6R1/8/8/2K5/4k3 w - - 0 1,eleven,11,win_10_plus,0,3,3,2,6,4,2.23606797749979,4.47213595499958,0,1,1,0
11339,3,2,7,5,5,2,c2,g5,e2,8/8/8/6R1/8/8/2K1k3/8 w - - 0 1,eleven,11,win_10_plus,1,3,2,2,5,4,2.0,3.605551275463989,0,1,0,0
11340,3,2,7,5,6,1,c2,g5,f1,8/8/8/6R1/8/8/2K5/5k2 w - - 0 1,eleven,11,win_10_plus,0,2,3,3,5,4,3.1622776601683795,4.123105625617661,0,0,1,0
11341,3,2,7,5,6,2,c2,g5,f2,8/8/8/6R1/8/8/2K2k2/8 w - - 0 1,eleven,11,win_10_plus,1,2,2,3,4,4,3.0,3.1622776601683795,0,0,0,0
11342,3,2,7,5,7,1,c2,g5,g1,8/8/8/6R1/8/8/2K5/6k1 w - - 0 1,eleven,11,win_10_plus,0,1,3,4,4,4,4.123105625617661,4.0,1,0,1,0
11343,3,2,7,5,7,2,c2,g5,g2,8/8/8/6R1/8/8/2K3k1/8 w - - 0 1,eleven,11,win_10_plus,1,1,2,4,3,4,4.0,3.0,1,0,0,0
11344,3,2,7,6,1,3,c2,g6,a3,8/8/6R1/8/8/k7/2K5/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,2,9,4,2.23606797749979,6.708203932499369,0,1,1,0
11345,3,2,7,6,1,7,c2,g6,a7,8/k7/6R1/8/8/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,5,7,4,5.385164807134504,6.082762530298219,0,0,1,0
11346,3,2,7,6,1,8,c2,g6,a8,k7/8/6R1/8/8/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,0,0,3,6,8,4,6.324555320336759,6.324555320336759,0,0,1,1
11347,3,2,7,6,2,7,c2,g6,b7,8/1k6/6R1/8/8/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,1,1,2,5,6,4,5.0990195135927845,5.0990195135927845,0,0,0,0
11348,3,2,7,6,2,8,c2,g6,b8,1k6/8/6R1/8/8/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,6,7,4,6.082762530298219,5.385164807134504,0,0,1,0
11349,3,2,7,6,5,1,c2,g6,e1,8/8/6R1/8/8/8/2K5/4k3 w - - 0 1,eleven,11,win_10_plus,0,3,3,2,7,4,2.23606797749979,5.385164807134504,0,1,1,0
11350,3,2,7,6,6,1,c2,g6,f1,8/8/6R1/8/8/8/2K5/5k2 w - - 0 1,eleven,11,win_10_plus,0,2,3,3,6,4,3.1622776601683795,5.0990195135927845,0,0,1,0
11351,3,2,7,6,7,1,c2,g6,g1,8/8/6R1/8/8/8/2K5/6k1 w - - 0 1,eleven,11,win_10_plus,0,1,3,4,5,4,4.123105625617661,5.0,1,0,1,0
11352,3,2,7,7,5,1,c2,g7,e1,8/6R1/8/8/8/8/2K5/4k3 w - - 0 1,eleven,11,win_10_plus,0,3,3,2,8,5,2.23606797749979,6.324555320336759,0,1,1,0
11353,3,2,7,7,6,1,c2,g7,f1,8/6R1/8/8/8/8/2K5/5k2 w - - 0 1,eleven,11,win_10_plus,0,2,3,3,7,5,3.1622776601683795,6.082762530298219,0,0,1,0
11354,3,2,7,7,7,1,c2,g7,g1,8/6R1/8/8/8/8/2K5/6k1 w - - 0 1,eleven,11,win_10_plus,0,1,3,4,6,5,4.123105625617661,6.0,1,0,1,0
11355,3,2,7,8,5,1,c2,g8,e1,6R1/8/8/8/8/8/2K5/4k3 w - - 0 1,eleven,11,win_10_plus,0,3,3,2,9,6,2.23606797749979,7.280109889280518,0,1,1,0
11356,3,2,7,8,6,1,c2,g8,f1,6R1/8/8/8/8/8/2K5/5k2 w - - 0 1,eleven,11,win_10_plus,0,2,3,3,8,6,3.1622776601683795,7.0710678118654755,0,0,1,0
11357,3,2,7,8,7,1,c2,g8,g1,6R1/8/8/8/8/8/2K5/6k1 w - - 0 1,eleven,11,win_10_plus,0,1,3,4,7,6,4.123105625617661,7.0,1,0,1,0
11358,3,2,8,1,1,6,c2,h1,a6,8/8/k7/8/8/8/2K5/7R w - - 0 1,eleven,11,win_10_plus,0,2,3,4,12,5,4.47213595499958,8.602325267042627,0,0,1,0
11359,3,2,8,1,1,7,c2,h1,a7,8/k7/8/8/8/8/2K5/7R w - - 0 1,eleven,11,win_10_plus,0,1,3,5,13,5,5.385164807134504,9.219544457292887,0,0,1,0
11360,3,2,8,1,1,8,c2,h1,a8,k7/8/8/8/8/8/2K5/7R w - - 0 1,eleven,11,win_10_plus,0,0,3,6,14,5,6.324555320336759,9.899494936611665,0,0,1,1
11361,3,2,8,1,2,7,c2,h1,b7,8/1k6/8/8/8/8/2K5/7R w - - 0 1,eleven,11,win_10_plus,1,1,2,5,12,5,5.0990195135927845,8.48528137423857,0,0,0,0
11362,3,2,8,1,2,8,c2,h1,b8,1k6/8/8/8/8/8/2K5/7R w - - 0 1,eleven,11,win_10_plus,0,1,3,6,13,5,6.082762530298219,9.219544457292887,0,0,1,0
11363,3,2,8,1,6,2,c2,h1,f2,8/8/8/8/8/8/2K2k2/7R w - - 0 1,eleven,11,win_10_plus,1,2,2,3,3,5,3.0,2.23606797749979,0,0,0,0
11364,3,2,8,2,1,6,c2,h2,a6,8/8/k7/8/8/8/2K4R/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,4,11,5,4.47213595499958,8.06225774829855,0,0,1,0
11365,3,2,8,2,1,7,c2,h2,a7,8/k7/8/8/8/8/2K4R/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,5,12,5,5.385164807134504,8.602325267042627,0,0,1,0
11366,3,2,8,2,1,8,c2,h2,a8,k7/8/8/8/8/8/2K4R/8 w - - 0 1,eleven,11,win_10_plus,0,0,3,6,13,5,6.324555320336759,9.219544457292887,0,0,1,1
11367,3,2,8,2,2,7,c2,h2,b7,8/1k6/8/8/8/8/2K4R/8 w - - 0 1,eleven,11,win_10_plus,1,1,2,5,11,5,5.0990195135927845,7.810249675906654,0,0,0,0
11368,3,2,8,2,2,8,c2,h2,b8,1k6/8/8/8/8/8/2K4R/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,6,12,5,6.082762530298219,8.48528137423857,0,0,1,0
11369,3,2,8,3,2,7,c2,h3,b7,8/1k6/8/8/8/7R/2K5/8 w - - 0 1,eleven,11,win_10_plus,1,1,2,5,10,5,5.0990195135927845,7.211102550927978,0,0,0,0
11370,3,2,8,3,2,8,c2,h3,b8,1k6/8/8/8/8/7R/2K5/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,6,11,5,6.082762530298219,7.810249675906654,0,0,1,0
11371,3,2,8,4,1,4,c2,h4,a4,8/8/8/8/k6R/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,0,3,3,2,7,5,2.8284271247461903,7.0,1,1,1,0
11372,3,2,8,4,1,5,c2,h4,a5,8/8/8/k7/7R/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,0,3,3,3,8,5,3.605551275463989,7.0710678118654755,0,0,1,0
11373,3,2,8,4,1,6,c2,h4,a6,8/8/k7/8/7R/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,4,9,5,4.47213595499958,7.280109889280518,0,0,1,0
11374,3,2,8,4,2,7,c2,h4,b7,8/1k6/8/8/7R/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,1,1,2,5,9,5,5.0990195135927845,6.708203932499369,0,0,0,0
11375,3,2,8,4,2,8,c2,h4,b8,1k6/8/8/8/7R/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,6,10,5,6.082762530298219,7.211102550927978,0,0,1,0
11376,3,2,8,4,8,8,c2,h4,h8,7k/8/8/8/7R/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,0,0,3,6,4,5,7.810249675906654,4.0,1,0,1,1
11377,3,2,8,5,6,2,c2,h5,f2,8/8/8/7R/8/8/2K2k2/8 w - - 0 1,eleven,11,win_10_plus,1,2,2,3,5,5,3.0,3.605551275463989,0,0,0,0
11378,3,2,8,5,7,2,c2,h5,g2,8/8/8/7R/8/8/2K3k1/8 w - - 0 1,eleven,11,win_10_plus,1,1,2,4,4,5,4.0,3.1622776601683795,0,0,0,0
11379,3,2,8,5,7,3,c2,h5,g3,8/8/8/7R/8/6k1/2K5/8 w - - 0 1,eleven,11,win_10_plus,1,2,2,4,3,5,4.123105625617661,2.23606797749979,0,0,0,0
11380,3,2,8,5,8,2,c2,h5,h2,8/8/8/7R/8/8/2K4k/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,5,3,5,5.0,3.0,1,0,1,0
11381,3,2,8,5,8,3,c2,h5,h3,8/8/8/7R/8/7k/2K5/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,2,5,5.0990195135927845,2.0,1,0,1,0
11382,3,2,8,6,1,3,c2,h6,a3,8/8/7R/8/8/k7/2K5/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,2,10,5,2.23606797749979,7.615773105863909,0,1,1,0
11383,3,2,8,6,1,7,c2,h6,a7,8/k7/7R/8/8/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,5,8,5,5.385164807134504,7.0710678118654755,0,0,1,0
11384,3,2,8,6,1,8,c2,h6,a8,k7/8/7R/8/8/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,0,0,3,6,9,5,6.324555320336759,7.280109889280518,0,0,1,1
11385,3,2,8,6,2,7,c2,h6,b7,8/1k6/7R/8/8/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,1,1,2,5,7,5,5.0990195135927845,6.082762530298219,0,0,0,0
11386,3,2,8,6,2,8,c2,h6,b8,1k6/8/7R/8/8/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,6,8,5,6.082762530298219,6.324555320336759,0,0,1,0
11387,3,2,8,6,3,7,c2,h6,c7,8/2k5/7R/8/8/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,1,2,2,5,6,5,5.0,5.0990195135927845,0,0,0,0
11388,3,2,8,6,3,8,c2,h6,c8,2k5/8/7R/8/8/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,6,7,5,6.0,5.385164807134504,0,0,1,0
11389,3,2,8,6,4,7,c2,h6,d7,8/3k4/7R/8/8/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,1,3,2,5,5,5,5.0990195135927845,4.123105625617661,0,0,0,0
11390,3,2,8,6,4,8,c2,h6,d8,3k4/8/7R/8/8/8/2K5/8 w - - 0 1,eleven,11,win_10_plus,0,3,3,6,6,5,6.082762530298219,4.47213595499958,0,0,1,0
11391,3,2,8,7,6,2,c2,h7,f2,8/7R/8/8/8/8/2K2k2/8 w - - 0 1,eleven,11,win_10_plus,1,2,2,3,7,5,3.0,5.385164807134504,0,0,0,0
11392,3,2,8,7,7,2,c2,h7,g2,8/7R/8/8/8/8/2K3k1/8 w - - 0 1,eleven,11,win_10_plus,1,1,2,4,6,5,4.0,5.0990195135927845,0,0,0,0
11393,3,2,8,7,8,2,c2,h7,h2,8/7R/8/8/8/8/2K4k/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,5,5,5,5.0,5.0,1,0,1,0
11394,3,2,8,8,6,2,c2,h8,f2,7R/8/8/8/8/8/2K2k2/8 w - - 0 1,eleven,11,win_10_plus,1,2,2,3,8,6,3.0,6.324555320336759,0,0,0,0
11395,3,2,8,8,7,2,c2,h8,g2,7R/8/8/8/8/8/2K3k1/8 w - - 0 1,eleven,11,win_10_plus,1,1,2,4,7,6,4.0,6.082762530298219,0,0,0,0
11396,3,2,8,8,8,2,c2,h8,h2,7R/8/8/8/8/8/2K4k/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,5,6,6,5.0,6.0,1,0,1,0
11397,3,3,1,1,8,3,c3,a1,h3,8/8/8/8/8/2K4k/8/R7 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,9,2,5.0,7.280109889280518,0,0,1,0
11398,3,3,1,1,8,4,c3,a1,h4,8/8/8/8/7k/2K5/8/R7 w - - 0 1,eleven,11,win_10_plus,0,3,3,5,10,2,5.0990195135927845,7.615773105863909,0,0,1,0
11399,3,3,1,1,8,5,c3,a1,h5,8/8/8/7k/8/2K5/8/R7 w - - 0 1,eleven,11,win_10_plus,0,3,3,5,11,2,5.385164807134504,8.06225774829855,0,0,1,0
11400,3,3,1,1,8,6,c3,a1,h6,8/8/7k/8/8/2K5/8/R7 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,12,2,5.830951894845301,8.602325267042627,0,0,1,0
11401,3,3,1,1,8,7,c3,a1,h7,8/7k/8/8/8/2K5/8/R7 w - - 0 1,eleven,11,win_10_plus,0,1,3,5,13,2,6.4031242374328485,9.219544457292887,0,0,1,0
11402,3,3,1,1,8,8,c3,a1,h8,7k/8/8/8/8/2K5/8/R7 w - - 0 1,eleven,11,win_10_plus,0,0,3,5,14,2,7.0710678118654755,9.899494936611665,0,0,1,1
11403,3,3,1,2,8,3,c3,a2,h3,8/8/8/8/8/2K4k/R7/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,8,2,5.0,7.0710678118654755,0,0,1,0
11404,3,3,1,2,8,7,c3,a2,h7,8/7k/8/8/8/2K5/R7/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,5,12,2,6.4031242374328485,8.602325267042627,0,0,1,0
11405,3,3,1,3,8,3,c3,a3,h3,8/8/8/8/8/R1K4k/8/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,7,2,5.0,7.0,1,0,1,0
11406,3,3,1,5,5,3,c3,a5,e3,8/8/8/R7/8/2K1k3/8/8 w - - 0 1,eleven,11,win_10_plus,2,3,1,2,6,2,2.0,4.47213595499958,0,1,0,0
11407,3,3,1,5,6,3,c3,a5,f3,8/8/8/R7/8/2K2k2/8/8 w - - 0 1,eleven,11,win_10_plus,2,2,1,3,7,2,3.0,5.385164807134504,0,0,0,0
11408,3,3,1,5,6,4,c3,a5,f4,8/8/8/R7/5k2/2K5/8/8 w - - 0 1,eleven,11,win_10_plus,2,3,1,3,6,2,3.1622776601683795,5.0990195135927845,0,0,0,0
11409,3,3,1,5,8,5,c3,a5,h5,8/8/8/R6k/8/2K5/8/8 w - - 0 1,eleven,11,win_10_plus,0,3,3,5,7,2,5.385164807134504,7.0,1,0,1,0
11410,3,3,1,5,8,6,c3,a5,h6,8/8/7k/R7/8/2K5/8/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,8,2,5.830951894845301,7.0710678118654755,0,0,1,0
11411,3,3,1,5,8,7,c3,a5,h7,8/7k/8/R7/8/2K5/8/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,5,9,2,6.4031242374328485,7.280109889280518,0,0,1,0
11412,3,3,1,6,8,3,c3,a6,h3,8/8/R7/8/8/2K4k/8/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,10,3,5.0,7.615773105863909,0,0,1,0
11413,3,3,1,7,8,3,c3,a7,h3,8/R7/8/8/8/2K4k/8/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,11,4,5.0,8.06225774829855,0,0,1,0
11414,3,3,1,8,8,3,c3,a8,h3,R7/8/8/8/8/2K4k/8/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,12,5,5.0,8.602325267042627,0,0,1,0
11415,3,3,1,8,8,4,c3,a8,h4,R7/8/8/8/7k/2K5/8/8 w - - 0 1,eleven,11,win_10_plus,0,3,3,5,11,5,5.0990195135927845,8.06225774829855,0,0,1,0
11416,3,3,2,1,8,3,c3,b1,h3,8/8/8/8/8/2K4k/8/1R6 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,8,2,5.0,6.324555320336759,0,0,1,0
11417,3,3,2,1,8,4,c3,b1,h4,8/8/8/8/7k/2K5/8/1R6 w - - 0 1,eleven,11,win_10_plus,0,3,3,5,9,2,5.0990195135927845,6.708203932499369,0,0,1,0
11418,3,3,2,1,8,5,c3,b1,h5,8/8/8/7k/8/2K5/8/1R6 w - - 0 1,eleven,11,win_10_plus,0,3,3,5,10,2,5.385164807134504,7.211102550927978,0,0,1,0
11419,3,3,2,1,8,6,c3,b1,h6,8/8/7k/8/8/2K5/8/1R6 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,11,2,5.830951894845301,7.810249675906654,0,0,1,0
11420,3,3,2,1,8,7,c3,b1,h7,8/7k/8/8/8/2K5/8/1R6 w - - 0 1,eleven,11,win_10_plus,0,1,3,5,12,2,6.4031242374328485,8.48528137423857,0,0,1,0
11421,3,3,2,1,8,8,c3,b1,h8,7k/8/8/8/8/2K5/8/1R6 w - - 0 1,eleven,11,win_10_plus,0,0,3,5,13,2,7.0710678118654755,9.219544457292887,0,0,1,1
11422,3,3,2,2,8,3,c3,b2,h3,8/8/8/8/8/2K4k/1R6/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,7,1,5.0,6.082762530298219,0,0,1,0
11423,3,3,2,2,8,7,c3,b2,h7,8/7k/8/8/8/2K5/1R6/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,5,11,1,6.4031242374328485,7.810249675906654,0,0,1,0
11424,3,3,2,2,8,8,c3,b2,h8,7k/8/8/8/8/2K5/1R6/8 w - - 0 1,eleven,11,win_10_plus,0,0,3,5,12,1,7.0710678118654755,8.48528137423857,0,0,1,1
11425,3,3,2,3,8,3,c3,b3,h3,8/8/8/8/8/1RK4k/8/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,6,1,5.0,6.0,1,0,1,0
11426,3,3,2,5,5,3,c3,b5,e3,8/8/8/1R6/8/2K1k3/8/8 w - - 0 1,eleven,11,win_10_plus,2,3,1,2,5,2,2.0,3.605551275463989,0,1,0,0
11427,3,3,2,5,6,3,c3,b5,f3,8/8/8/1R6/8/2K2k2/8/8 w - - 0 1,eleven,11,win_10_plus,2,2,1,3,6,2,3.0,4.47213595499958,0,0,0,0
11428,3,3,2,5,6,4,c3,b5,f4,8/8/8/1R6/5k2/2K5/8/8 w - - 0 1,eleven,11,win_10_plus,2,3,1,3,5,2,3.1622776601683795,4.123105625617661,0,0,0,0
11429,3,3,2,5,8,5,c3,b5,h5,8/8/8/1R5k/8/2K5/8/8 w - - 0 1,eleven,11,win_10_plus,0,3,3,5,6,2,5.385164807134504,6.0,1,0,1,0
11430,3,3,2,5,8,6,c3,b5,h6,8/8/7k/1R6/8/2K5/8/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,7,2,5.830951894845301,6.082762530298219,0,0,1,0
11431,3,3,2,5,8,7,c3,b5,h7,8/7k/8/1R6/8/2K5/8/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,5,8,2,6.4031242374328485,6.324555320336759,0,0,1,0
11432,3,3,2,6,8,3,c3,b6,h3,8/8/1R6/8/8/2K4k/8/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,9,3,5.0,6.708203932499369,0,0,1,0
11433,3,3,2,7,8,3,c3,b7,h3,8/1R6/8/8/8/2K4k/8/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,10,4,5.0,7.211102550927978,0,0,1,0
11434,3,3,2,8,8,3,c3,b8,h3,1R6/8/8/8/8/2K4k/8/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,11,5,5.0,7.810249675906654,0,0,1,0
11435,3,3,2,8,8,4,c3,b8,h4,1R6/8/8/8/7k/2K5/8/8 w - - 0 1,eleven,11,win_10_plus,0,3,3,5,10,5,5.0990195135927845,7.211102550927978,0,0,1,0
11436,3,3,3,1,5,1,c3,c1,e1,8/8/8/8/8/2K5/8/2R1k3 w - - 0 1,eleven,11,win_10_plus,0,3,3,2,2,2,2.8284271247461903,2.0,1,1,1,0
11437,3,3,3,1,6,1,c3,c1,f1,8/8/8/8/8/2K5/8/2R2k2 w - - 0 1,eleven,11,win_10_plus,0,2,3,3,3,2,3.605551275463989,3.0,1,0,1,0
11438,3,3,3,1,8,3,c3,c1,h3,8/8/8/8/8/2K4k/8/2R5 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,7,2,5.0,5.385164807134504,0,0,1,0
11439,3,3,3,1,8,4,c3,c1,h4,8/8/8/8/7k/2K5/8/2R5 w - - 0 1,eleven,11,win_10_plus,0,3,3,5,8,2,5.0990195135927845,5.830951894845301,0,0,1,0
11440,3,3,3,1,8,5,c3,c1,h5,8/8/8/7k/8/2K5/8/2R5 w - - 0 1,eleven,11,win_10_plus,0,3,3,5,9,2,5.385164807134504,6.4031242374328485,0,0,1,0
11441,3,3,3,1,8,6,c3,c1,h6,8/8/7k/8/8/2K5/8/2R5 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,10,2,5.830951894845301,7.0710678118654755,0,0,1,0
11442,3,3,3,1,8,7,c3,c1,h7,8/7k/8/8/8/2K5/8/2R5 w - - 0 1,eleven,11,win_10_plus,0,1,3,5,11,2,6.4031242374328485,7.810249675906654,0,0,1,0
11443,3,3,3,1,8,8,c3,c1,h8,7k/8/8/8/8/2K5/8/2R5 w - - 0 1,eleven,11,win_10_plus,0,0,3,5,12,2,7.0710678118654755,8.602325267042627,0,0,1,1
11444,3,3,3,2,8,7,c3,c2,h7,8/7k/8/8/8/2K5/2R5/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,5,10,1,6.4031242374328485,7.0710678118654755,0,0,1,0
11445,3,3,3,2,8,8,c3,c2,h8,7k/8/8/8/8/2K5/2R5/8 w - - 0 1,eleven,11,win_10_plus,0,0,3,5,11,1,7.0710678118654755,7.810249675906654,0,0,1,1
11446,3,3,3,5,5,3,c3,c5,e3,8/8/8/2R5/8/2K1k3/8/8 w - - 0 1,eleven,11,win_10_plus,2,3,1,2,4,2,2.0,2.8284271247461903,0,1,0,0
11447,3,3,3,5,6,3,c3,c5,f3,8/8/8/2R5/8/2K2k2/8/8 w - - 0 1,eleven,11,win_10_plus,2,2,1,3,5,2,3.0,3.605551275463989,0,0,0,0
11448,3,3,3,5,6,4,c3,c5,f4,8/8/8/2R5/5k2/2K5/8/8 w - - 0 1,eleven,11,win_10_plus,2,3,1,3,4,2,3.1622776601683795,3.1622776601683795,0,0,0,0
11449,3,3,3,5,8,5,c3,c5,h5,8/8/8/2R4k/8/2K5/8/8 w - - 0 1,eleven,11,win_10_plus,0,3,3,5,5,2,5.385164807134504,5.0,1,0,1,0
11450,3,3,3,5,8,6,c3,c5,h6,8/8/7k/2R5/8/2K5/8/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,6,2,5.830951894845301,5.0990195135927845,0,0,1,0
11451,3,3,3,5,8,7,c3,c5,h7,8/7k/8/2R5/8/2K5/8/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,5,7,2,6.4031242374328485,5.385164807134504,0,0,1,0
11452,3,3,3,6,8,3,c3,c6,h3,8/8/2R5/8/8/2K4k/8/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,8,3,5.0,5.830951894845301,0,0,1,0
11453,3,3,3,7,8,3,c3,c7,h3,8/2R5/8/8/8/2K4k/8/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,9,4,5.0,6.4031242374328485,0,0,1,0
11454,3,3,3,8,8,3,c3,c8,h3,2R5/8/8/8/8/2K4k/8/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,10,5,5.0,7.0710678118654755,0,0,1,0
11455,3,3,3,8,8,4,c3,c8,h4,2R5/8/8/8/7k/2K5/8/8 w - - 0 1,eleven,11,win_10_plus,0,3,3,5,9,5,5.0990195135927845,6.4031242374328485,0,0,1,0
11456,3,3,4,1,6,2,c3,d1,f2,8/8/8/8/8/2K5/5k2/3R4 w - - 0 1,eleven,11,win_10_plus,1,2,2,3,3,2,3.1622776601683795,2.23606797749979,0,0,0,0
11457,3,3,4,1,7,2,c3,d1,g2,8/8/8/8/8/2K5/6k1/3R4 w - - 0 1,eleven,11,win_10_plus,1,1,2,4,4,2,4.123105625617661,3.1622776601683795,0,0,0,0
11458,3,3,4,1,8,3,c3,d1,h3,8/8/8/8/8/2K4k/8/3R4 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,6,2,5.0,4.47213595499958,0,0,1,0
11459,3,3,4,1,8,4,c3,d1,h4,8/8/8/8/7k/2K5/8/3R4 w - - 0 1,eleven,11,win_10_plus,0,3,3,5,7,2,5.0990195135927845,5.0,0,0,1,0
11460,3,3,4,1,8,5,c3,d1,h5,8/8/8/7k/8/2K5/8/3R4 w - - 0 1,eleven,11,win_10_plus,0,3,3,5,8,2,5.385164807134504,5.656854249492381,0,0,1,0
11461,3,3,4,1,8,6,c3,d1,h6,8/8/7k/8/8/2K5/8/3R4 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,9,2,5.830951894845301,6.4031242374328485,0,0,1,0
11462,3,3,4,1,8,7,c3,d1,h7,8/7k/8/8/8/2K5/8/3R4 w - - 0 1,eleven,11,win_10_plus,0,1,3,5,10,2,6.4031242374328485,7.211102550927978,0,0,1,0
11463,3,3,4,1,8,8,c3,d1,h8,7k/8/8/8/8/2K5/8/3R4 w - - 0 1,eleven,11,win_10_plus,0,0,3,5,11,2,7.0710678118654755,8.06225774829855,0,0,1,1
11464,3,3,4,2,5,2,c3,d2,e2,8/8/8/8/8/2K5/3Rk3/8 w - - 0 1,eleven,11,win_10_plus,1,3,2,2,1,1,2.23606797749979,1.0,1,1,0,0
11465,3,3,4,2,6,2,c3,d2,f2,8/8/8/8/8/2K5/3R1k2/8 w - - 0 1,eleven,11,win_10_plus,1,2,2,3,2,1,3.1622776601683795,2.0,1,0,0,0
11466,3,3,4,2,7,2,c3,d2,g2,8/8/8/8/8/2K5/3R2k1/8 w - - 0 1,eleven,11,win_10_plus,1,1,2,4,3,1,4.123105625617661,3.0,1,0,0,0
11467,3,3,4,2,8,3,c3,d2,h3,8/8/8/8/8/2K4k/3R4/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,5,1,5.0,4.123105625617661,0,0,1,0
11468,3,3,4,2,8,7,c3,d2,h7,8/7k/8/8/8/2K5/3R4/8 w - - 0 1,eleven,11,win_10_plus,0,1,3,5,9,1,6.4031242374328485,6.4031242374328485,0,0,1,0
11469,3,3,4,2,8,8,c3,d2,h8,7k/8/8/8/8/2K5/3R4/8 w - - 0 1,eleven,11,win_10_plus,0,0,3,5,10,1,7.0710678118654755,7.211102550927978,0,0,1,1
11470,3,3,4,3,8,3,c3,d3,h3,8/8/8/8/8/2KR3k/8/8 w - - 0 1,eleven,11,win_10_plus,0,2,3,5,4,1,5.0,4.0,1,0,1,0
11471,3,3,4,3,8,8,c3,d3,h8,7k/8/8/8/8/2KR4/8/8 w - - 0 1,eleven,11,win_10_plus,0,0,3,5,9,1,7.0710678118654755,6.4031242374328485,0,0,1,1
11472,3,3,4,4,8,8,c3,d4,h8,7k/8/8/8/3R4/2K5/8/8 w - - 0 1,eleven,11,win_10_plus,0,0,3,5,8,1,7.0710678118654755,5.656854249492381,0,0,1,1
11473,3,3,4,5,5,3,c3,d5,e3,8/8/8/3R4/8/2K1k3/8/8 w - - 0 1,eleven,11,win_10_plus,2,3,1,2,3,2,2.0,2.23606797749979,0,1,0,0
